package,source_go,kind,target_dart,phase,status,notes
bot,bot/gateway_inbox_runtime.go,impl,lib/core/agent/ref/bot/gateway_inbox_runtime.dart,P11,pending,
bot,bot/gateway_lock_test.go,test,lib/core/agent/test/ref/bot/gateway_lock_test.dart,P11,pending,
bot,bot/gateway_test.go,test,lib/core/agent/test/ref/bot/gateway_test.dart,P11,pending,
bot,bot/hash.go,impl,lib/core/agent/ref/bot/hash.dart,P11,pending,
bot,bot/inbox_queue.go,impl,lib/core/agent/ref/bot/inbox_queue.dart,P11,pending,
bot,bot/inbox_queue_test.go,test,lib/core/agent/test/ref/bot/inbox_queue_test.dart,P11,pending,
bot,bot/main_test.go,test,lib/core/agent/test/ref/bot/main_test.dart,P11,pending,
bot,bot/media.go,impl,lib/core/agent/ref/bot/media.dart,P11,pending,
bot,bot/media_test.go,test,lib/core/agent/test/ref/bot/media_test.dart,P11,pending,
bot,bot/pairing.go,impl,lib/core/agent/ref/bot/pairing.dart,P11,pending,
bot,bot/pairing_test.go,test,lib/core/agent/test/ref/bot/pairing_test.dart,P11,pending,
bot,bot/project_index.go,impl,lib/core/agent/ref/bot/project_index.dart,P11,pending,
bot,bot/render.go,impl,lib/core/agent/ref/bot/render.dart,P11,pending,
bot,bot/render_approval.go,impl,lib/core/agent/ref/bot/render_approval.dart,P11,pending,
bot,bot/render_test.go,test,lib/core/agent/test/ref/bot/render_test.dart,P11,pending,
bot,bot/render_write_access.go,impl,lib/core/agent/ref/bot/render_write_access.dart,P11,pending,
bot,bot/session.go,impl,lib/core/agent/ref/bot/session.dart,P11,pending,
bot,bot/session_test.go,test,lib/core/agent/test/ref/bot/session_test.dart,P11,pending,
bot,bot/session_transition_test.go,test,lib/core/agent/test/ref/bot/session_transition_test.dart,P11,pending,
bot,bot/session_write_authority.go,impl,lib/core/agent/ref/bot/session_write_authority.dart,P11,pending,
bot,bot/session_write_authority_test.go,test,lib/core/agent/test/ref/bot/session_write_authority_test.dart,P11,pending,
bot,bot/turn_dispatch_test.go,test,lib/core/agent/test/ref/bot/turn_dispatch_test.dart,P11,pending,
bot,bot/types.go,impl,lib/core/agent/ref/bot/types.dart,P11,pending,
bot,bot/types_test.go,test,lib/core/agent/test/ref/bot/types_test.dart,P11,pending,
bot,bot/write_access_commands.go,impl,lib/core/agent/ref/bot/write_access_commands.dart,P11,pending,
bot,bot/write_access_test.go,test,lib/core/agent/test/ref/bot/write_access_test.dart,P11,pending,
bot,bot/feishu/feishu.go,impl,lib/core/agent/ref/bot/feishu/feishu.dart,P11,pending,
bot,bot/feishu/feishu_test.go,test,lib/core/agent/test/ref/bot/feishu/feishu_test.dart,P11,pending,
bot,bot/feishu/inbound.go,impl,lib/core/agent/ref/bot/feishu/inbound.dart,P11,pending,
bot,bot/feishu/outbound.go,impl,lib/core/agent/ref/bot/feishu/outbound.dart,P11,pending,
bot,bot/feishu/outbound_media.go,impl,lib/core/agent/ref/bot/feishu/outbound_media.dart,P11,pending,
bot,bot/feishu/outbound_media_test.go,test,lib/core/agent/test/ref/bot/feishu/outbound_media_test.dart,P11,pending,
bot,bot/feishu/retry.go,impl,lib/core/agent/ref/bot/feishu/retry.dart,P11,pending,
bot,bot/qq/adapter.go,impl,lib/core/agent/ref/bot/qq/adapter.dart,P11,pending,
bot,bot/qq/adapter_stop_test.go,test,lib/core/agent/test/ref/bot/qq/adapter_stop_test.dart,P11,pending,
bot,bot/qq/gateway.go,impl,lib/core/agent/ref/bot/qq/gateway.dart,P11,pending,
bot,bot/qq/gateway_test.go,test,lib/core/agent/test/ref/bot/qq/gateway_test.dart,P11,pending,
bot,bot/weixin/weixin.go,impl,lib/core/agent/ref/bot/weixin/weixin.dart,P11,pending,
bot,bot/weixin/weixin_login.go,impl,lib/core/agent/ref/bot/weixin/weixin_login.dart,P11,pending,
bot,bot/weixin/weixin_test.go,test,lib/core/agent/test/ref/bot/weixin/weixin_test.dart,P11,pending,
botruntime,botruntime/main_test.go,test,lib/core/agent/test/ref/botruntime/main_test.dart,P11,pending,
botruntime,botruntime/runtime.go,impl,lib/core/agent/ref/botruntime/runtime.dart,P11,pending,
botruntime,botruntime/runtime_test.go,test,lib/core/agent/test/ref/botruntime/runtime_test.dart,P11,pending,
boundedllm,boundedllm/bounded.go,impl,lib/core/agent/ref/boundedllm/bounded.dart,P2,pending,
capability,capability/audit.go,impl,lib/core/agent/ref/capability/audit.dart,P9,pending,
capability,capability/capability.go,impl,lib/core/agent/ref/capability/capability.dart,P9,pending,
capability,capability/capability_test.go,test,lib/core/agent/test/ref/capability/capability_test.dart,P9,pending,
capability,capability/catalog.go,impl,lib/core/agent/ref/capability/catalog.dart,P9,pending,
capability,capability/catalog_cache_test.go,test,lib/core/agent/test/ref/capability/catalog_cache_test.dart,P9,pending,
capability,capability/ledger.go,impl,lib/core/agent/ref/capability/ledger.dart,P9,pending,
capability,capability/ledger_test.go,test,lib/core/agent/test/ref/capability/ledger_test.dart,P9,pending,
capability,capability/semantic.go,impl,lib/core/agent/ref/capability/semantic.dart,P9,pending,
capability,capability/semantic_test.go,test,lib/core/agent/test/ref/capability/semantic_test.dart,P9,pending,
capdiag,capdiag/collect.go,impl,lib/core/agent/ref/capdiag/collect.dart,P11,pending,
capdiag,capdiag/collect_test.go,test,lib/core/agent/test/ref/capdiag/collect_test.dart,P11,pending,
capdiag,capdiag/collect_v1_test.go,test,lib/core/agent/test/ref/capdiag/collect_v1_test.dart,P11,pending,
capdiag,capdiag/hook_runtime_test.go,test,lib/core/agent/test/ref/capdiag/hook_runtime_test.dart,P11,pending,
capdiag,capdiag/live.go,impl,lib/core/agent/ref/capdiag/live.dart,P11,pending,
capdiag,capdiag/paths.go,impl,lib/core/agent/ref/capdiag/paths.dart,P11,pending,
capdiag,capdiag/render.go,impl,lib/core/agent/ref/capdiag/render.dart,P11,pending,
capdiag,capdiag/sanitize_test.go,test,lib/core/agent/test/ref/capdiag/sanitize_test.dart,P11,pending,
capdiag,capdiag/types.go,impl,lib/core/agent/ref/capdiag/types.dart,P11,pending,
checkpoint,checkpoint/atomic_json.go,impl,lib/core/agent/ref/checkpoint/atomic_json.dart,P4,pending,
checkpoint,checkpoint/barrier.go,impl,lib/core/agent/ref/checkpoint/barrier.dart,P4,pending,
checkpoint,checkpoint/blob.go,impl,lib/core/agent/ref/checkpoint/blob.dart,P4,pending,
checkpoint,checkpoint/capture.go,impl,lib/core/agent/ref/checkpoint/capture.dart,P4,pending,
checkpoint,checkpoint/capture_after.go,impl,lib/core/agent/ref/checkpoint/capture_after.dart,P4,pending,
checkpoint,checkpoint/checkpoint.go,impl,lib/core/agent/ref/checkpoint/checkpoint.dart,P4,pending,
checkpoint,checkpoint/checkpoint_test.go,test,lib/core/agent/test/ref/checkpoint/checkpoint_test.dart,P4,pending,
checkpoint,checkpoint/layout_v3.go,impl,lib/core/agent/ref/checkpoint/layout_v3.dart,P4,pending,
checkpoint,checkpoint/layout_v3_test.go,test,lib/core/agent/test/ref/checkpoint/layout_v3_test.dart,P4,pending,
checkpoint,checkpoint/load.go,impl,lib/core/agent/ref/checkpoint/load.dart,P4,pending,
checkpoint,checkpoint/nlink_unix.go,impl,lib/core/agent/ref/checkpoint/nlink_unix.dart,P4,pending,platform-adapter
checkpoint,checkpoint/nlink_windows.go,impl,lib/core/agent/ref/checkpoint/nlink_windows.dart,P4,pending,platform-adapter
checkpoint,checkpoint/observer.go,impl,lib/core/agent/ref/checkpoint/observer.dart,P4,pending,
checkpoint,checkpoint/plan_store.go,impl,lib/core/agent/ref/checkpoint/plan_store.dart,P4,pending,
checkpoint,checkpoint/restore_identity_test.go,test,lib/core/agent/test/ref/checkpoint/restore_identity_test.dart,P4,pending,
checkpoint,checkpoint/secure_path_fallback.go,impl,lib/core/agent/ref/checkpoint/secure_path_fallback.dart,P4,pending,
checkpoint,checkpoint/secure_path_unix.go,impl,lib/core/agent/ref/checkpoint/secure_path_unix.dart,P4,pending,platform-adapter
checkpoint,checkpoint/transaction.go,impl,lib/core/agent/ref/checkpoint/transaction.dart,P4,pending,
checkpoint,checkpoint/transaction_plan.go,impl,lib/core/agent/ref/checkpoint/transaction_plan.dart,P4,pending,
checkpoint,checkpoint/transaction_test.go,test,lib/core/agent/test/ref/checkpoint/transaction_test.dart,P4,pending,
checkpoint,checkpoint/types.go,impl,lib/core/agent/ref/checkpoint/types.dart,P4,pending,
cli,cli/acp.go,impl,lib/core/agent/ref/cli/acp.dart,P11,pending,
cli,cli/acp_extension_test.go,test,lib/core/agent/test/ref/cli/acp_extension_test.dart,P11,pending,
cli,cli/acp_test.go,test,lib/core/agent/test/ref/cli/acp_test.dart,P11,pending,
cli,cli/ansi_console_other.go,impl,lib/core/agent/ref/cli/ansi_console_other.dart,P11,pending,platform-adapter
cli,cli/ansi_console_windows.go,impl,lib/core/agent/ref/cli/ansi_console_windows.dart,P11,pending,platform-adapter
cli,cli/approval_choices.go,impl,lib/core/agent/ref/cli/approval_choices.dart,P11,pending,
cli,cli/approval_subject_test.go,test,lib/core/agent/test/ref/cli/approval_subject_test.dart,P11,pending,
cli,cli/bot.go,impl,lib/core/agent/ref/cli/bot.dart,P11,pending,
cli,cli/bot_test.go,test,lib/core/agent/test/ref/cli/bot_test.dart,P11,pending,
cli,cli/box.go,impl,lib/core/agent/ref/cli/box.dart,P11,pending,
cli,cli/box_test.go,test,lib/core/agent/test/ref/cli/box_test.dart,P11,pending,
cli,cli/branch.go,impl,lib/core/agent/ref/cli/branch.dart,P11,pending,
cli,cli/branch_test.go,test,lib/core/agent/test/ref/cli/branch_test.dart,P11,pending,
cli,cli/buildinfo.go,impl,lib/core/agent/ref/cli/buildinfo.dart,P11,pending,
cli,cli/buildinfo_test.go,test,lib/core/agent/test/ref/cli/buildinfo_test.dart,P11,pending,
cli,cli/cache_tag_test.go,test,lib/core/agent/test/ref/cli/cache_tag_test.dart,P11,pending,
cli,cli/catalogs.go,impl,lib/core/agent/ref/cli/catalogs.dart,P11,pending,
cli,cli/catalogs_history.go,impl,lib/core/agent/ref/cli/catalogs_history.dart,P11,pending,
cli,cli/catalogs_tasks.go,impl,lib/core/agent/ref/cli/catalogs_tasks.dart,P11,pending,
cli,cli/catalogs_usage.go,impl,lib/core/agent/ref/cli/catalogs_usage.dart,P11,pending,
cli,cli/chat_attachment_test.go,test,lib/core/agent/test/ref/cli/chat_attachment_test.dart,P11,pending,
cli,cli/chat_ghost_test.go,test,lib/core/agent/test/ref/cli/chat_ghost_test.dart,P11,pending,
cli,cli/chat_render_test.go,test,lib/core/agent/test/ref/cli/chat_render_test.dart,P11,pending,
cli,cli/chat_shell_result.go,impl,lib/core/agent/ref/cli/chat_shell_result.dart,P11,pending,
cli,cli/chat_tui.go,impl,lib/core/agent/ref/cli/chat_tui.dart,P11,pending,
cli,cli/chat_tui_goal.go,impl,lib/core/agent/ref/cli/chat_tui_goal.dart,P11,pending,
cli,cli/chat_tui_goal_test.go,test,lib/core/agent/test/ref/cli/chat_tui_goal_test.dart,P11,pending,
cli,cli/chat_tui_inbox_keys.go,impl,lib/core/agent/ref/cli/chat_tui_inbox_keys.dart,P11,pending,
cli,cli/chat_tui_inbox_review_test.go,test,lib/core/agent/test/ref/cli/chat_tui_inbox_review_test.dart,P11,pending,
cli,cli/chat_tui_paste.go,impl,lib/core/agent/ref/cli/chat_tui_paste.dart,P11,pending,
cli,cli/chat_tui_test.go,test,lib/core/agent/test/ref/cli/chat_tui_test.dart,P11,pending,
cli,cli/chat_tui_watchdog.go,impl,lib/core/agent/ref/cli/chat_tui_watchdog.dart,P11,pending,
cli,cli/chat_tui_web.go,impl,lib/core/agent/ref/cli/chat_tui_web.dart,P11,pending,
cli,cli/chat_tui_web_test.go,test,lib/core/agent/test/ref/cli/chat_tui_web_test.dart,P11,pending,
cli,cli/chooser.go,impl,lib/core/agent/ref/cli/chooser.dart,P11,pending,
cli,cli/clear_confirm.go,impl,lib/core/agent/ref/cli/clear_confirm.dart,P11,pending,
cli,cli/cli.go,impl,lib/core/agent/ref/cli/cli.dart,P11,pending,
cli,cli/cli_flags.go,impl,lib/core/agent/ref/cli/cli_flags.dart,P11,pending,
cli,cli/cli_flags_test.go,test,lib/core/agent/test/ref/cli/cli_flags_test.dart,P11,pending,
cli,cli/cli_test.go,test,lib/core/agent/test/ref/cli/cli_test.dart,P11,pending,
cli,cli/compaction_test.go,test,lib/core/agent/test/ref/cli/compaction_test.dart,P11,pending,
cli,cli/complete.go,impl,lib/core/agent/ref/cli/complete.dart,P11,pending,
cli,cli/complete_test.go,test,lib/core/agent/test/ref/cli/complete_test.dart,P11,pending,
cli,cli/composer_selection.go,impl,lib/core/agent/ref/cli/composer_selection.dart,P11,pending,
cli,cli/composer_selection_test.go,test,lib/core/agent/test/ref/cli/composer_selection_test.dart,P11,pending,
cli,cli/composer_word_motion_test.go,test,lib/core/agent/test/ref/cli/composer_word_motion_test.dart,P11,pending,
cli,cli/consecutive_tool_markers_test.go,test,lib/core/agent/test/ref/cli/consecutive_tool_markers_test.dart,P11,pending,
cli,cli/context_command.go,impl,lib/core/agent/ref/cli/context_command.dart,P11,pending,
cli,cli/context_window_prompt_test.go,test,lib/core/agent/test/ref/cli/context_window_prompt_test.dart,P11,pending,
cli,cli/copy_export_test.go,test,lib/core/agent/test/ref/cli/copy_export_test.dart,P11,pending,
cli,cli/copy_picker.go,impl,lib/core/agent/ref/cli/copy_picker.dart,P11,pending,
cli,cli/currency.go,impl,lib/core/agent/ref/cli/currency.dart,P11,pending,
cli,cli/default_model.go,impl,lib/core/agent/ref/cli/default_model.dart,P11,pending,
cli,cli/default_model_test.go,test,lib/core/agent/test/ref/cli/default_model_test.dart,P11,pending,
cli,cli/delegation_metrics_test.go,test,lib/core/agent/test/ref/cli/delegation_metrics_test.dart,P11,pending,
cli,cli/deprecated_mode_flags.go,impl,lib/core/agent/ref/cli/deprecated_mode_flags.dart,P11,pending,
cli,cli/diffview.go,impl,lib/core/agent/ref/cli/diffview.dart,P11,pending,
cli,cli/diffview_test.go,test,lib/core/agent/test/ref/cli/diffview_test.dart,P11,pending,
cli,cli/docs_manifest.go,impl,lib/core/agent/ref/cli/docs_manifest.dart,P11,pending,
cli,cli/doctor.go,impl,lib/core/agent/ref/cli/doctor.dart,P11,pending,
cli,cli/doctor_capabilities.go,impl,lib/core/agent/ref/cli/doctor_capabilities.dart,P11,pending,
cli,cli/doctor_capabilities_test.go,test,lib/core/agent/test/ref/cli/doctor_capabilities_test.dart,P11,pending,
cli,cli/doctor_repair_test.go,test,lib/core/agent/test/ref/cli/doctor_repair_test.dart,P11,pending,
cli,cli/doctor_runtime.go,impl,lib/core/agent/ref/cli/doctor_runtime.dart,P11,pending,
cli,cli/doctor_test.go,test,lib/core/agent/test/ref/cli/doctor_test.dart,P11,pending,
cli,cli/effort.go,impl,lib/core/agent/ref/cli/effort.dart,P11,pending,
cli,cli/extension_surface.go,impl,lib/core/agent/ref/cli/extension_surface.dart,P11,pending,
cli,cli/extension_surface_test.go,test,lib/core/agent/test/ref/cli/extension_surface_test.dart,P11,pending,
cli,cli/flag_parse.go,impl,lib/core/agent/ref/cli/flag_parse.dart,P11,pending,
cli,cli/flag_parse_test.go,test,lib/core/agent/test/ref/cli/flag_parse_test.dart,P11,pending,
cli,cli/gitstatus.go,impl,lib/core/agent/ref/cli/gitstatus.dart,P11,pending,
cli,cli/gitstatus_test.go,test,lib/core/agent/test/ref/cli/gitstatus_test.dart,P11,pending,
cli,cli/help_view.go,impl,lib/core/agent/ref/cli/help_view.dart,P11,pending,
cli,cli/hide_other.go,impl,lib/core/agent/ref/cli/hide_other.dart,P11,pending,platform-adapter
cli,cli/hide_windows.go,impl,lib/core/agent/ref/cli/hide_windows.dart,P11,pending,platform-adapter
cli,cli/hook_machine.go,impl,lib/core/agent/ref/cli/hook_machine.dart,P11,pending,
cli,cli/hook_machine_test.go,test,lib/core/agent/test/ref/cli/hook_machine_test.dart,P11,pending,
cli,cli/hooks_view.go,impl,lib/core/agent/ref/cli/hooks_view.dart,P11,pending,
cli,cli/inbox_queue.go,impl,lib/core/agent/ref/cli/inbox_queue.dart,P11,pending,
cli,cli/interject_test.go,test,lib/core/agent/test/ref/cli/interject_test.dart,P11,pending,
cli,cli/language.go,impl,lib/core/agent/ref/cli/language.dart,P11,pending,
cli,cli/latex.go,impl,lib/core/agent/ref/cli/latex.dart,P11,pending,
cli,cli/latex_test.go,test,lib/core/agent/test/ref/cli/latex_test.dart,P11,pending,
cli,cli/machine_identity_test.go,test,lib/core/agent/test/ref/cli/machine_identity_test.dart,P11,pending,
cli,cli/math_e2e_test.go,test,lib/core/agent/test/ref/cli/math_e2e_test.dart,P11,pending,
cli,cli/mathnode.go,impl,lib/core/agent/ref/cli/mathnode.dart,P11,pending,
cli,cli/mcp.go,impl,lib/core/agent/ref/cli/mcp.dart,P11,pending,
cli,cli/mcp_import_picker.go,impl,lib/core/agent/ref/cli/mcp_import_picker.dart,P11,pending,
cli,cli/mcp_manager.go,impl,lib/core/agent/ref/cli/mcp_manager.dart,P11,pending,
cli,cli/mcp_manager_actions.go,impl,lib/core/agent/ref/cli/mcp_manager_actions.dart,P11,pending,
cli,cli/mcp_manager_actions_test.go,test,lib/core/agent/test/ref/cli/mcp_manager_actions_test.dart,P11,pending,
cli,cli/mcp_manager_view.go,impl,lib/core/agent/ref/cli/mcp_manager_view.dart,P11,pending,
cli,cli/mcp_oauth.go,impl,lib/core/agent/ref/cli/mcp_oauth.dart,P11,pending,
cli,cli/mcp_oauth_test.go,test,lib/core/agent/test/ref/cli/mcp_oauth_test.dart,P11,pending,
cli,cli/mcp_remove_helpers.go,impl,lib/core/agent/ref/cli/mcp_remove_helpers.dart,P11,pending,
cli,cli/mcp_remove_test.go,test,lib/core/agent/test/ref/cli/mcp_remove_test.dart,P11,pending,
cli,cli/mcp_test.go,test,lib/core/agent/test/ref/cli/mcp_test.dart,P11,pending,
cli,cli/mcp_view.go,impl,lib/core/agent/ref/cli/mcp_view.dart,P11,pending,
cli,cli/md.go,impl,lib/core/agent/ref/cli/md.dart,P11,pending,
cli,cli/md_cjk_test.go,test,lib/core/agent/test/ref/cli/md_cjk_test.dart,P11,pending,
cli,cli/md_test.go,test,lib/core/agent/test/ref/cli/md_test.dart,P11,pending,
cli,cli/memory.go,impl,lib/core/agent/ref/cli/memory.dart,P11,pending,
cli,cli/memory_view.go,impl,lib/core/agent/ref/cli/memory_view.dart,P11,pending,
cli,cli/model.go,impl,lib/core/agent/ref/cli/model.dart,P11,pending,
cli,cli/model_test.go,test,lib/core/agent/test/ref/cli/model_test.dart,P11,pending,
cli,cli/model_view.go,impl,lib/core/agent/ref/cli/model_view.dart,P11,pending,
cli,cli/mouse_reenable.go,impl,lib/core/agent/ref/cli/mouse_reenable.dart,P11,pending,
cli,cli/offline_provider_test.go,test,lib/core/agent/test/ref/cli/offline_provider_test.dart,P11,pending,
cli,cli/output_style_view.go,impl,lib/core/agent/ref/cli/output_style_view.dart,P11,pending,
cli,cli/pasted_path.go,impl,lib/core/agent/ref/cli/pasted_path.dart,P11,pending,
cli,cli/pasted_path_test.go,test,lib/core/agent/test/ref/cli/pasted_path_test.dart,P11,pending,
cli,cli/plugin.go,impl,lib/core/agent/ref/cli/plugin.dart,P11,pending,
cli,cli/plugin_slash.go,impl,lib/core/agent/ref/cli/plugin_slash.dart,P11,pending,
cli,cli/plugin_slash_test.go,test,lib/core/agent/test/ref/cli/plugin_slash_test.dart,P11,pending,
cli,cli/plugin_test.go,test,lib/core/agent/test/ref/cli/plugin_test.dart,P11,pending,
cli,cli/plugin_v1_test.go,test,lib/core/agent/test/ref/cli/plugin_v1_test.dart,P11,pending,
cli,cli/preset.go,impl,lib/core/agent/ref/cli/preset.dart,P11,pending,
cli,cli/provider.go,impl,lib/core/agent/ref/cli/provider.dart,P11,pending,
cli,cli/provider_context_window.go,impl,lib/core/agent/ref/cli/provider_context_window.dart,P11,pending,
cli,cli/quick_picker.go,impl,lib/core/agent/ref/cli/quick_picker.dart,P11,pending,
cli,cli/quick_picker_test.go,test,lib/core/agent/test/ref/cli/quick_picker_test.dart,P11,pending,
cli,cli/reasoning_language.go,impl,lib/core/agent/ref/cli/reasoning_language.dart,P11,pending,
cli,cli/receipt_card.go,impl,lib/core/agent/ref/cli/receipt_card.dart,P11,pending,
cli,cli/receipt_card_test.go,test,lib/core/agent/test/ref/cli/receipt_card_test.dart,P11,pending,
cli,cli/recovery_gc.go,impl,lib/core/agent/ref/cli/recovery_gc.dart,P11,pending,
cli,cli/recovery_machine_test.go,test,lib/core/agent/test/ref/cli/recovery_machine_test.dart,P11,pending,
cli,cli/remote.go,impl,lib/core/agent/ref/cli/remote.dart,P11,pending,
cli,cli/remote_cmd_test.go,test,lib/core/agent/test/ref/cli/remote_cmd_test.dart,P11,pending,
cli,cli/remote_connect.go,impl,lib/core/agent/ref/cli/remote_connect.dart,P11,pending,
cli,cli/remote_serve_url.go,impl,lib/core/agent/ref/cli/remote_serve_url.dart,P11,pending,
cli,cli/remote_serve_url_test.go,test,lib/core/agent/test/ref/cli/remote_serve_url_test.dart,P11,pending,
cli,cli/rename.go,impl,lib/core/agent/ref/cli/rename.dart,P11,pending,
cli,cli/rename_test.go,test,lib/core/agent/test/ref/cli/rename_test.dart,P11,pending,
cli,cli/render_edge_test.go,test,lib/core/agent/test/ref/cli/render_edge_test.dart,P11,pending,
cli,cli/report.go,impl,lib/core/agent/ref/cli/report.dart,P11,pending,
cli,cli/report_test.go,test,lib/core/agent/test/ref/cli/report_test.dart,P11,pending,
cli,cli/resume.go,impl,lib/core/agent/ref/cli/resume.dart,P11,pending,
cli,cli/resume_picker.go,impl,lib/core/agent/ref/cli/resume_picker.dart,P11,pending,
cli,cli/resume_test.go,test,lib/core/agent/test/ref/cli/resume_test.dart,P11,pending,
cli,cli/retry_indicator_test.go,test,lib/core/agent/test/ref/cli/retry_indicator_test.dart,P11,pending,
cli,cli/review.go,impl,lib/core/agent/ref/cli/review.dart,P11,pending,
cli,cli/review_test.go,test,lib/core/agent/test/ref/cli/review_test.dart,P11,pending,
cli,cli/rewind.go,impl,lib/core/agent/ref/cli/rewind.dart,P11,pending,
cli,cli/rewind_test.go,test,lib/core/agent/test/ref/cli/rewind_test.dart,P11,pending,
cli,cli/run_completion.go,impl,lib/core/agent/ref/cli/run_completion.dart,P11,pending,
cli,cli/run_completion_test.go,test,lib/core/agent/test/ref/cli/run_completion_test.dart,P11,pending,
cli,cli/run_failure_report_test.go,test,lib/core/agent/test/ref/cli/run_failure_report_test.dart,P11,pending,
cli,cli/run_metrics.go,impl,lib/core/agent/ref/cli/run_metrics.dart,P11,pending,
cli,cli/run_metrics_partial_test.go,test,lib/core/agent/test/ref/cli/run_metrics_partial_test.dart,P11,pending,
cli,cli/run_metrics_test.go,test,lib/core/agent/test/ref/cli/run_metrics_test.dart,P11,pending,
cli,cli/run_output.go,impl,lib/core/agent/ref/cli/run_output.dart,P11,pending,
cli,cli/run_output_test.go,test,lib/core/agent/test/ref/cli/run_output_test.dart,P11,pending,
cli,cli/run_sink.go,impl,lib/core/agent/ref/cli/run_sink.dart,P11,pending,
cli,cli/runtime_rebuild.go,impl,lib/core/agent/ref/cli/runtime_rebuild.dart,P11,pending,
cli,cli/runtime_reload_test.go,test,lib/core/agent/test/ref/cli/runtime_reload_test.dart,P11,pending,
cli,cli/scroll_state.go,impl,lib/core/agent/ref/cli/scroll_state.dart,P11,pending,
cli,cli/scroll_state_test.go,test,lib/core/agent/test/ref/cli/scroll_state_test.dart,P11,pending,
cli,cli/search_footnotes.go,impl,lib/core/agent/ref/cli/search_footnotes.dart,P11,pending,
cli,cli/search_footnotes_test.go,test,lib/core/agent/test/ref/cli/search_footnotes_test.dart,P11,pending,
cli,cli/select.go,impl,lib/core/agent/ref/cli/select.dart,P11,pending,
cli,cli/select_test.go,test,lib/core/agent/test/ref/cli/select_test.dart,P11,pending,
cli,cli/serve_files.go,impl,lib/core/agent/ref/cli/serve_files.dart,P11,pending,
cli,cli/serve_files_test.go,test,lib/core/agent/test/ref/cli/serve_files_test.dart,P11,pending,
cli,cli/serve_frontend.go,impl,lib/core/agent/ref/cli/serve_frontend.dart,P11,pending,
cli,cli/serve_provider_setup_test.go,test,lib/core/agent/test/ref/cli/serve_provider_setup_test.dart,P11,pending,
cli,cli/session_lease.go,impl,lib/core/agent/ref/cli/session_lease.dart,P11,pending,
cli,cli/session_lease_test.go,test,lib/core/agent/test/ref/cli/session_lease_test.dart,P11,pending,
cli,cli/session_machine.go,impl,lib/core/agent/ref/cli/session_machine.dart,P11,pending,
cli,cli/session_machine_test.go,test,lib/core/agent/test/ref/cli/session_machine_test.dart,P11,pending,
cli,cli/session_temp_rebuild_test.go,test,lib/core/agent/test/ref/cli/session_temp_rebuild_test.dart,P11,pending,
cli,cli/sessions_catalog.go,impl,lib/core/agent/ref/cli/sessions_catalog.dart,P11,pending,
cli,cli/setup_manager.go,impl,lib/core/agent/ref/cli/setup_manager.dart,P11,pending,
cli,cli/setup_manager_test.go,test,lib/core/agent/test/ref/cli/setup_manager_test.dart,P11,pending,
cli,cli/shell_completion.go,impl,lib/core/agent/ref/cli/shell_completion.dart,P11,pending,
cli,cli/shell_completion_test.go,test,lib/core/agent/test/ref/cli/shell_completion_test.dart,P11,pending,
cli,cli/skill_hooks.go,impl,lib/core/agent/ref/cli/skill_hooks.dart,P11,pending,
cli,cli/skill_picker.go,impl,lib/core/agent/ref/cli/skill_picker.dart,P11,pending,
cli,cli/skill_picker_test.go,test,lib/core/agent/test/ref/cli/skill_picker_test.dart,P11,pending,
cli,cli/skill_picker_view.go,impl,lib/core/agent/ref/cli/skill_picker_view.dart,P11,pending,
cli,cli/skill_view.go,impl,lib/core/agent/ref/cli/skill_view.dart,P11,pending,
cli,cli/skillslash_test.go,test,lib/core/agent/test/ref/cli/skillslash_test.dart,P11,pending,
cli,cli/slash_catalog_test.go,test,lib/core/agent/test/ref/cli/slash_catalog_test.dart,P11,pending,
cli,cli/slash_registry.go,impl,lib/core/agent/ref/cli/slash_registry.dart,P11,pending,
cli,cli/slash_registry_test.go,test,lib/core/agent/test/ref/cli/slash_registry_test.dart,P11,pending,
cli,cli/slash_test.go,test,lib/core/agent/test/ref/cli/slash_test.dart,P11,pending,
cli,cli/status_config_tag_test.go,test,lib/core/agent/test/ref/cli/status_config_tag_test.dart,P11,pending,
cli,cli/status_footer.go,impl,lib/core/agent/ref/cli/status_footer.dart,P11,pending,
cli,cli/status_footer_test.go,test,lib/core/agent/test/ref/cli/status_footer_test.dart,P11,pending,
cli,cli/statusline_test.go,test,lib/core/agent/test/ref/cli/statusline_test.dart,P11,pending,
cli,cli/style.go,impl,lib/core/agent/ref/cli/style.dart,P11,pending,
cli,cli/style_profile_test.go,test,lib/core/agent/test/ref/cli/style_profile_test.dart,P11,pending,
cli,cli/subagent.go,impl,lib/core/agent/ref/cli/subagent.dart,P11,pending,
cli,cli/subagent_test.go,test,lib/core/agent/test/ref/cli/subagent_test.dart,P11,pending,
cli,cli/switch_recovery_test.go,test,lib/core/agent/test/ref/cli/switch_recovery_test.dart,P11,pending,
cli,cli/task.go,impl,lib/core/agent/ref/cli/task.dart,P11,pending,
cli,cli/task_machine.go,impl,lib/core/agent/ref/cli/task_machine.dart,P11,pending,
cli,cli/task_machine_test.go,test,lib/core/agent/test/ref/cli/task_machine_test.dart,P11,pending,
cli,cli/task_test.go,test,lib/core/agent/test/ref/cli/task_test.dart,P11,pending,
cli,cli/theme.go,impl,lib/core/agent/ref/cli/theme.dart,P11,pending,
cli,cli/theme_osc_other.go,impl,lib/core/agent/ref/cli/theme_osc_other.dart,P11,pending,platform-adapter
